PaperID,Individual_ID_reported,Virus_reported,Virus_strain_isolate,Host_reported,Host_order,Sex,Inoculation_route,Dose_raw,Dose_amount,Dose_unit,Duration_of_observation,Susceptible_YN,ClinicalDisease,severity_reported,Severity_note,Histopathology,Organ_tissue_damaged,Mortality_YN,Mortality_reason,Mortality_note,Behaviour,Physical_symptoms,Notes
137,11,Yellow Fever virus,Seganga SE 7445,Eidolon helvum,Chiroptera,NA,Intraperitoneal,5.3 log LD50,10^5.3,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,12,Yellow Fever virus,Seganga SE 7445,Eidolon helvum,Chiroptera,NA,Intraperitoneal,5.3 log LD50,10^5.3,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,13,Yellow Fever virus,French neurotropic,Eidolon helvum,Chiroptera,NA,Intraperitoneal,7.1 log LD50,10^7.1,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,14,Yellow Fever virus,French neurotropic,Eidolon helvum,Chiroptera,NA,Intraperitoneal,7.1 log LD50,10^7.1,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,15,Yellow Fever virus,French neurotropic,Eidolon helvum,Chiroptera,NA,Intraperitoneal,7.1 log LD50,10^7.1,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,16,Zika virus,,Eidolon helvum,Chiroptera,NA,Intraperitoneal,7.3 log LD50,10^7.3,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,17,Zika virus,,Eidolon helvum,Chiroptera,NA,Intraperitoneal,7.3 log LD50,10^7.3,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,18,Zika virus,,Eidolon helvum,Chiroptera,NA,Intraperitoneal,7.3 log LD50,10^7.3,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,19,West Nile virus,,Eidolon helvum,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,20,West Nile virus,,Eidolon helvum,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,21,West Nile virus,,Eidolon helvum,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,22,Ntaya,,Eidolon helvum,Chiroptera,NA,Intraperitoneal,5.5 log LD50,10^5.5,MICLD50_newborns,7 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,23,Ntaya,,Eidolon helvum,Chiroptera,NA,Intraperitoneal,5.5 log LD50,10^5.5,MICLD50_newborns,7 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,24,Ntaya,,Eidolon helvum,Chiroptera,NA,Intraperitoneal,5.5 log LD50,10^5.5,MICLD50_newborns,7 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,25,Bunyamwera,,Eidolon helvum,Chiroptera,NA,Intraperitoneal,7.5 log LD50,10^7.5,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,26,Bunyamwera,,Eidolon helvum,Chiroptera,NA,Intraperitoneal,7.5 log LD50,10^7.5,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,27,Bunyamwera,,Eidolon helvum,Chiroptera,NA,Intraperitoneal,7.5 log LD50,10^7.5,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,1,Semliki Forest Virus,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,,No obvious cause of death. ,NA,NA,
137,2,Semliki Forest Virus,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,3,Semliki Forest Virus,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,4,Entebbe bat salivary gland,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.1 log LD50,10^6.1,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,5,Entebbe bat salivary gland,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.1 log LD50,10^6.1,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,6,Entebbe bat salivary gland,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.1 log LD50,10^6.1,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,7,Usutu virus,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,5.9 log LD50,10^5.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,8,Usutu virus,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,5.9 log LD50,10^5.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,9,Usutu virus,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,5.9 log LD50,10^5.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,10,West Nile virus,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,11,West Nile virus,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,12,West Nile virus,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,13,Yellow Fever virus,Phlebotomus,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.5 log LD50,10^6.5,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,14,Yellow Fever virus,Phlebotomus,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.5 log LD50,10^6.5,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,15,Yellow Fever virus,Phlebotomus,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.5 log LD50,10^6.5,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,16,Yellow Fever virus,French neurotropic,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,17,Yellow Fever virus,French neurotropic,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,18,Yellow Fever virus,French neurotropic,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,19,Zika virus,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,No obvious cause of death,,NA,NA,
137,20,Zika virus,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,21,Zika virus,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,22,Bunyamwera,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,7.4 log LD50,10^7.4,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,23,Bunyamwera,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,7.4 log LD50,10^7.4,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,24,Bunyamwera,,Rousettus aegyptiacus,Chiroptera,NA,Intraperitoneal,7.4 log LD50,10^7.4,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,1,Semliki Forest Virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,2,Semliki Forest Virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,3,Semliki Forest Virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,4,Semliki Forest Virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,5,Semliki Forest Virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,6,Semliki Forest Virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,7,Semliki Forest Virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,8,Semliki Forest Virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,9,Semliki Forest Virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,10,Semliki Forest Virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,11,Semliki Forest Virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.9 log LD50,10^6.9,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,12,Semliki Forest Virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,7.0 log LD50,10^7.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,13,Bunyamwera,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,7.0 log LD50,10^7.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,14,Bunyamwera,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,7.0 log LD50,10^7.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,15,Bunyamwera,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,7.0 log LD50,10^7.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,16,Bunyamwera,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,7.0 log LD50,10^7.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,17,Bunyamwera,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,7.0 log LD50,10^7.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,18,Bunyamwera,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,7.0 log LD50,10^7.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,19,Bunyamwera,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,7.0 log LD50,10^7.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,20,Bunyamwera,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,7.0 log LD50,10^7.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,21,Bunyamwera,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,7.0 log LD50,10^7.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,22,Bunyamwera,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,7.0 log LD50,10^7.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,23,Bunyamwera,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,7.0 log LD50,10^7.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,24,Bunyamwera,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,7.0 log LD50,10^7.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,25,Yellow Fever virus,Phlebotomus,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,5.2 log LD50,10^5.2,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,26,Yellow Fever virus,Phlebotomus,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,5.2 log LD50,10^5.2,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,27,Yellow Fever virus,Phlebotomus,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,5.2 log LD50,10^5.2,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,28,Yellow Fever virus,Phlebotomus,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,5.2 log LD50,10^5.2,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,29,Yellow Fever virus,Phlebotomus,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,5.2 log LD50,10^5.2,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,30,Yellow Fever virus,Phlebotomus,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,5.2 log LD50,10^5.2,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,31,Yellow Fever virus,Phlebotomus,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,5.2 log LD50,10^5.2,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,32,Yellow Fever virus,Phlebotomus,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,5.2 log LD50,10^5.2,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,33,Yellow Fever virus,Phlebotomus,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,5.2 log LD50,10^5.2,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,34,Yellow Fever virus,Phlebotomus,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,5.2 log LD50,10^5.2,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,35,Yellow Fever virus,Phlebotomus,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,5.2 log LD50,10^5.2,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,36,Yellow Fever virus,Phlebotomus,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,5.2 log LD50,10^5.2,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,37,Zika virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.0 log LD50,10^6.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,38,Zika virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.0 log LD50,10^6.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,39,Zika virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.0 log LD50,10^6.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,40,Zika virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.0 log LD50,10^6.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,41,Zika virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.0 log LD50,10^6.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,42,Zika virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.0 log LD50,10^6.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,43,Zika virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.0 log LD50,10^6.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,44,Zika virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.0 log LD50,10^6.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,45,Zika virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.0 log LD50,10^6.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,46,Zika virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.0 log LD50,10^6.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,47,Zika virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.0 log LD50,10^6.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,48,Zika virus,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,6.0 log LD50,10^6.0,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,49,Ntaya,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,3.8 log LD50,10^3.8,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,50,Ntaya,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,3.8 log LD50,10^3.8,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,51,Ntaya,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,3.8 log LD50,10^3.8,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,52,Ntaya,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,3.8 log LD50,10^3.8,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,53,Ntaya,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,3.8 log LD50,10^3.8,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,54,Ntaya,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,3.8 log LD50,10^3.8,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,55,Ntaya,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,3.8 log LD50,10^3.8,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,56,Ntaya,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,3.8 log LD50,10^3.8,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,57,Ntaya,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,3.8 log LD50,10^3.8,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,58,Ntaya,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,3.8 log LD50,10^3.8,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,59,Ntaya,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,3.8 log LD50,10^3.8,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
137,60,Ntaya,,Tadarida (Mopt) condylura,Chiroptera,NA,Intraperitoneal,3.8 log LD50,10^3.8,MICLD50_newborns,7 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
140,AJ-z7,Zika virus,PRVABC59,Artibeus jamaicensis,Chiroptera,M,Intradermal,7.5 *10^5 PFU,7.5 * 10^5,PFU,28 days,Y,N,minimal (cardiomyocyte congestion),,mild,brain; lungs; heart,NA,Culled_experimental design,,NA,pneumonia; cardiomycete necrosis; lesions on brain; lesions on testes; lesions on salivary gland,
140,AJ-z8,Zika virus,PRVABC59,Artibeus jamaicensis,Chiroptera,M,Intradermal,7.5 *10^5 PFU,7.5 * 10^5,PFU,28 days,Y,N,NA,,NA,testes,NA,Culled_experimental design,,NA,lesions on testes; lesions on brain; lesions on salivary gland,
140,AJz-9,Zika virus,PRVABC59,Artibeus jamaicensis,Chiroptera,M,Intradermal,7.5 *10^5 PFU,7.5 * 10^5,PFU,28 days,Y,N,minimal (focal testicular degeneration),,NA,brain; kidneys,NA,Culled_experimental design,,NA,pneumonia; cardiomycete necrosis; lesions on brain; lesions on testes; lesions on salivary gland,
140,AJ-z1,Zika virus,PRVABC59,Artibeus jamaicensis,Chiroptera,M,Intradermal,7.5 *10^5 PFU,7.5 * 10^5,PFU,10 days,Y,N,mild,,none,lungs; kidneys,NA,Culled_experimental design,,NA,pneumonia,
140,AJ-z2,Zika virus,PRVABC59,Artibeus jamaicensis,Chiroptera,M,Intradermal,7.5 *10^5 PFU,7.5 * 10^5,PFU,10 days,Y,N,mild,,none,lungs,NA,Culled_experimental design,,NA,pneumonia; cellular infiltrates in the heart,
140,AJ-z3,Zika virus,PRVABC59,Artibeus jamaicensis,Chiroptera,M,Intradermal,7.5 *10^5 PFU,7.5 * 10^5,PFU,10 days,Y,N,minimal,,mild,salivary gland; kidneys,NA,Culled_experimental design,,NA,pneumonia; lesions on brain; lesions on testes; lesions on salivary gland,
140,AJ-z4,Zika virus,PRVABC59,Artibeus jamaicensis,Chiroptera,M,Intradermal,7.5 *10^5 PFU,7.5 * 10^5,PFU,10 days,Y,N,NA,,mild,testes; lungs; kidneys; salivary gland,NA,Culled_experimental design,,NA,lesions on testes; lesions on brain; lesions on salivary gland; infiltrates and microscopic hemorrhage in lungs,
140,AJ-z5,Zika virus,PRVABC59,Artibeus jamaicensis,Chiroptera,M,Intradermal,7.5 *10^5 PFU,7.5 * 10^5,PFU,10 days,Y,N,minimal (intestitial to perivascular infiltrates with multifocal atelectasis and microscopic hemorrhages),,severe,heart; kidneys,NA,Culled_experimental design,,NA,cardiomyocyte necrosis in heart; infiltrates and microscopic hemorrhage in lungs,
140,AJ-z6,Zika virus,PRVABC59,Artibeus jamaicensis,Chiroptera,M,Intradermal,7.5 *10^5 PFU,7.5 * 10^5,PFU,10 days,Y,N,NA,,mild,brain; heart,NA,Culled_experimental design,,NA,lesions on brain; lesions on testes; lesions on salivary gland; cardiomyocyte necrosis in heart,
145,1,Langat virus,,Microtus agrestis,Rodentia,NA,Intracerebral,10^4 LD50,10^4,MICLD50,30 days,Y,N,NA,,NA,NA,N,,,NA,NA,
145,2,Langat virus,,Microtus agrestis,Rodentia,NA,Intracerebral,10^4 LD50,10^4,MICLD50,30 days,Y,N,NA,,NA,NA,N,,,NA,NA,
145,3,Langat virus,,Microtus agrestis,Rodentia,NA,Intracerebral,10^4 LD50,10^4,MICLD50,30 days,Y,N,NA,,NA,NA,N,,,NA,NA,
145,4,Langat virus,,Microtus agrestis,Rodentia,NA,Intracerebral,10^4 LD50,10^4,MICLD50,30 days,Y,N,NA,,NA,NA,N,,,NA,NA,
145,5,Langat virus,,Microtus agrestis,Rodentia,NA,Intracerebral,10^4 LD50,10^4,MICLD50,30 days,Y,N,NA,,NA,NA,N,,,NA,NA,
145,6,Langat virus,,Microtus agrestis,Rodentia,NA,Intracerebral,10^4 LD50,10^4,MICLD50,30 days,Y,N,NA,,NA,NA,N,,,NA,NA,
145,7,Langat virus,,Microtus agrestis,Rodentia,NA,Intracerebral,10^4 LD50,10^4,MICLD50,30 days,Y,N,NA,,NA,NA,N,,,NA,NA,
145,8,Langat virus,,Microtus agrestis,Rodentia,NA,Intracerebral,10^4 LD50,10^4,MICLD50,30 days,Y,N,NA,,NA,NA,N,,,NA,NA,
145,9,Langat virus,,Microtus agrestis,Rodentia,NA,Intracerebral,10^4 LD50,10^4,MICLD50,30 days,Y,N,NA,,NA,NA,N,,,NA,NA,
145,10,Langat virus,,Microtus agrestis,Rodentia,NA,Intracerebral,10^4 LD50,10^4,MICLD50,30 days,Y,N,NA,,NA,NA,N,,,NA,NA,
145,11,Langat virus,,Microtus agrestis,Rodentia,NA,Intracerebral,10^4 LD50,10^4,MICLD50,30 days,Y,N,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
